Timestamp,Mass,PastConsumption,Delivery
2018-09-17 01:12:00,26878.854,224.143,1
2018-09-17 02:12:00,27147.418,224.143,1
2018-09-17 03:12:00,27415.982,224.143,1
2018-09-17 04:12:00,27684.546,224.143,1
2018-09-17 05:12:00,27953.110,224.143,1
2018-09-17 06:12:00,28221.674,224.143,1
2018-09-17 07:12:00,28490.238,224.143,1
2018-09-17 08:12:00,28649.497,0.000,1
2018-09-17 08:48:00,28745.053,224.143,1
2018-09-17 09:48:00,28838.584,224.143,1
2018-09-17 10:48:00,28932.115,224.143,1
2018-09-17 11:48:00,29025.646,224.143,1
2018-09-17 12:48:00,29119.177,224.143,1
2018-09-17 13:48:00,29212.708,224.143,1
2018-09-17 14:48:00,29306.239,224.143,1
2018-09-17 15:48:00,29399.770,224.143,1
2018-09-17 16:48:00,29493.301,224.143,1
2018-09-17 17:48:00,29586.832,224.143,1
2018-09-17 18:48:00,29680.363,224.143,1
2018-09-17 19:48:00,29773.894,224.143,1
2018-09-17 20:48:00,29867.425,224.143,1
2018-09-17 21:48:00,29960.955,224.143,1
2018-09-17 22:48:00,30054.486,224.143,1
2018-09-17 23:48:00,30148.017,224.143,1
2018-09-18 00:48:00,30241.548,224.143,1
2018-09-18 01:48:00,30335.079,224.143,1
2018-09-18 02:48:00,30428.610,224.143,1
2018-09-18 03:48:00,30522.141,224.143,1
2018-09-18 04:48:00,30615.672,224.143,1
2018-09-18 05:48:00,30709.203,224.143,1
2018-09-18 06:48:00,30802.734,224.143,1
2018-09-18 07:35:00,30876.000,224.143,1
